row_id,jaccard_0,bert_score_0,rouge_1s_0,rouge_2s_0,rouge_ls_0,num_token_0,num_mask_0,num_med_ents_0,jaccard_1,bert_score_1,rouge_1s_1,rouge_2s_1,rouge_ls_1,num_token_1,num_mask_1,num_med_ents_1,jaccard_2,bert_score_2,rouge_1s_2,rouge_2s_2,rouge_ls_2,num_token_2,num_mask_2,num_med_ents_2,jaccard_3,bert_score_3,rouge_1s_3,rouge_2s_3,rouge_ls_3,num_token_3,num_mask_3,num_med_ents_3,jaccard_4,bert_score_4,rouge_1s_4,rouge_2s_4,rouge_ls_4,num_token_4,num_mask_4,num_med_ents_4
66047,0.3103448275862069,0.9149426221847534,0.5740740740740741,0.4144736842105263,0.5370370370370371,257,0,26,0.48148148148148145,0.9262699484825134,0.711340206185567,0.49635036496350365,0.6597938144329897,238,0,32,0.16666666666666666,0.8926904201507568,0.6231884057971014,0.3548387096774194,0.6231884057971014,179,1,17,0.42857142857142855,0.9278743267059326,0.7083333333333334,0.5307692307692308,0.6770833333333334,228,0,26,0.2647058823529412,0.9190790057182312,0.5625,0.40397350993377484,0.5267857142857143,257,0,29
108473,0.35294117647058826,0.9351307153701782,0.5487804878048781,0.3728813559322034,0.5365853658536586,193,0,24,0.29411764705882354,0.9332585334777832,0.5443037974683544,0.375,0.5443037974683544,183,0,22,0.29411764705882354,0.9332585334777832,0.5443037974683544,0.375,0.5443037974683544,183,0,22,0.19047619047619047,0.9311466813087463,0.5056179775280899,0.3,0.5056179775280899,201,0,27,0.13636363636363635,0.9266855716705322,0.525,0.3394495412844037,0.525,179,0,24
20073,0.5666666666666667,0.9276317954063416,0.48936170212765956,0.2846153846153846,0.4787234042553192,256,0,39,0.4444444444444444,0.9303777813911438,0.5050505050505051,0.2740740740740741,0.494949494949495,257,0,43,0.45714285714285713,0.9365975260734558,0.45454545454545453,0.24161073825503357,0.43636363636363634,257,0,37,0.3939393939393939,0.9221285581588745,0.47,0.24793388429752067,0.45,208,0,29,0.5454545454545454,0.9411727786064148,0.5142857142857142,0.32857142857142857,0.5047619047619047,257,0,34
119479,0.3939393939393939,0.9115108251571655,0.5465116279069767,0.3211009174311927,0.5348837209302325,195,0,24,0.4117647058823529,0.923890233039856,0.5531914893617021,0.35772357723577236,0.5425531914893617,211,0,25,0.32432432432432434,0.9009007215499878,0.40186915887850466,0.16778523489932887,0.37383177570093457,257,0,36,0.36363636363636365,0.9126703143119812,0.5340909090909091,0.30701754385964913,0.5227272727272727,211,0,25,0.3939393939393939,0.9058487415313721,0.4326923076923077,0.1830065359477124,0.3942307692307692,257,0,37
100568,0.4642857142857143,0.9315148591995239,0.6132075471698113,0.41216216216216217,0.5471698113207547,257,0,29,0.3225806451612903,0.9284507632255554,0.5585585585585585,0.3614457831325301,0.5405405405405406,257,2,31,0.2857142857142857,0.903053879737854,0.5632183908045977,0.3416666666666667,0.5402298850574713,182,0,17,0.38461538461538464,0.9147191643714905,0.6627906976744186,0.416,0.6627906976744186,195,0,18,0.4482758620689655,0.9214776158332825,0.5384615384615384,0.34615384615384615,0.5096153846153846,257,0,33
88797,0.6666666666666666,0.9488187432289124,0.5802469135802469,0.39622641509433965,0.5555555555555556,184,0,24,0.8461538461538461,0.961790144443512,0.7692307692307693,0.6455696202531646,0.7692307692307693,142,0,16,0.3,0.9050230979919434,0.5645161290322581,0.3218390804597701,0.5645161290322581,154,0,18,0.47619047619047616,0.9398806095123291,0.569620253164557,0.39814814814814814,0.5569620253164557,193,0,25,0.0625,0.8766899108886719,0.26851851851851855,0.08275862068965517,0.25,257,0,33
126229,0.4,0.900762140750885,0.4943820224719101,0.24242424242424243,0.48314606741573035,235,0,27,0.36363636363636365,0.8951139450073242,0.6363636363636364,0.3473684210526316,0.6212121212121212,175,0,21,0.45714285714285713,0.9065713882446289,0.47368421052631576,0.21804511278195488,0.47368421052631576,238,0,32,0.2631578947368421,0.8814831376075745,0.4457831325301205,0.20168067226890757,0.4457831325301205,204,0,28,0.3157894736842105,0.888422966003418,0.42424242424242425,0.19444444444444445,0.41414141414141414,242,0,30
44384,0.375,0.9258705377578735,0.5789473684210527,0.3,0.5526315789473685,203,0,28,0.3783783783783784,0.9164323806762695,0.4431818181818182,0.15966386554621848,0.4090909090909091,243,1,31,0.24390243902439024,0.903963565826416,0.38235294117647056,0.20300751879699247,0.35294117647058826,257,0,32,0.20512820512820512,0.8890499472618103,0.3404255319148936,0.15079365079365079,0.32978723404255317,257,1,28,0.0975609756097561,0.8557131886482239,0.2692307692307692,0.10576923076923077,0.2692307692307692,168,0,23
42975,0.35714285714285715,0.9326401948928833,0.35398230088495575,0.11688311688311688,0.34513274336283184,257,0,25,0.4074074074074074,0.9379929304122925,0.42391304347826086,0.16535433070866143,0.391304347826087,218,0,24,0.3225806451612903,0.932160496711731,0.415929203539823,0.18181818181818182,0.3893805309734513,257,0,27,0.27586206896551724,0.9106757640838623,0.40860215053763443,0.14388489208633093,0.34408602150537637,257,4,30,0.21212121212121213,0.9286854863166809,0.34782608695652173,0.16993464052287582,0.34782608695652173,257,0,32
112942,0.3157894736842105,0.9325631856918335,0.5510204081632653,0.3805970149253731,0.5408163265306123,255,0,32,0.18421052631578946,0.92598557472229,0.6341463414634146,0.3805309734513274,0.6097560975609756,218,0,29,0.23529411764705882,0.925893247127533,0.620253164556962,0.44329896907216493,0.6075949367088608,204,0,23,0.36666666666666664,0.9313318729400635,0.7466666666666667,0.4807692307692308,0.72,211,0,24,0.25,0.9327704310417175,0.6219512195121951,0.45794392523364486,0.6097560975609756,217,0,26
129622,0.48,0.8927733898162842,0.6507936507936508,0.5131578947368421,0.6031746031746031,118,0,14,0.37037037037037035,0.8926095962524414,0.5774647887323944,0.4105263157894737,0.5211267605633803,145,0,15,0.4074074074074074,0.8728863000869751,0.6307692307692307,0.4175824175824176,0.5846153846153846,257,0,31,0.3333333333333333,0.9024133086204529,0.5476190476190477,0.36752136752136755,0.5119047619047619,184,0,18,0.3793103448275862,0.9025088548660278,0.5625,0.36036036036036034,0.5,173,0,18
6491,0.35294117647058826,0.9226478934288025,0.611764705882353,0.3983050847457627,0.611764705882353,215,0,26,0.36363636363636365,0.923295259475708,0.611764705882353,0.4051724137931034,0.611764705882353,211,0,25,0.36666666666666664,0.9131596088409424,0.5974025974025974,0.40404040404040403,0.5974025974025974,187,0,22,0.07894736842105263,0.8583052158355713,0.45161290322580644,0.1891891891891892,0.41935483870967744,138,0,19,0.15789473684210525,0.8826616406440735,0.48148148148148145,0.19230769230769232,0.4567901234567901,188,0,24
49196,0.4,0.9007914662361145,0.5794392523364486,0.3466666666666667,0.5700934579439252,257,0,32,0.3157894736842105,0.8867100477218628,0.5520833333333334,0.3282442748091603,0.5416666666666666,257,0,30,0.4411764705882353,0.9025874137878418,0.5855855855855856,0.3576158940397351,0.5585585585585585,257,0,32,0.3333333333333333,0.9016363620758057,0.5818181818181818,0.34,0.5727272727272728,256,0,31,0.32432432432432434,0.8960542678833008,0.5263157894736842,0.3057324840764331,0.5,257,0,32
89706,0.5862068965517241,0.941145122051239,0.6987951807228916,0.5596330275229358,0.6867469879518072,199,0,29,0.5555555555555556,0.932148814201355,0.6883116883116883,0.5333333333333333,0.6753246753246753,188,0,24,0.26666666666666666,0.8891955018043518,0.4675324675324675,0.23711340206185566,0.44155844155844154,201,0,26,0.21052631578947367,0.9019274711608887,0.43209876543209874,0.24271844660194175,0.3950617283950617,195,0,27,0.1282051282051282,0.9022082090377808,0.3723404255319149,0.1984126984126984,0.32978723404255317,240,0,27
33119,0.41379310344827586,0.9036071300506592,0.6410256410256411,0.3877551020408163,0.6025641025641025,181,0,25,0.3939393939393939,0.9133360385894775,0.5851063829787234,0.30833333333333335,0.5425531914893617,217,0,29,0.29411764705882354,0.906617283821106,0.6025641025641025,0.35514018691588783,0.6025641025641025,199,0,28,0.375,0.8865671157836914,0.5638297872340425,0.3333333333333333,0.5531914893617021,257,0,34,0.28125,0.8835833668708801,0.5294117647058824,0.23655913978494625,0.5147058823529411,172,0,24
120298,0.5714285714285714,0.9168559312820435,0.6261682242990654,0.3888888888888889,0.616822429906542,252,0,28,0.48148148148148145,0.9261051416397095,0.6504854368932039,0.40714285714285714,0.6407766990291263,257,0,27,0.4838709677419355,0.9146061539649963,0.5918367346938775,0.3617021276595745,0.5816326530612245,257,0,34,0.5714285714285714,0.9286232590675354,0.6190476190476191,0.4295774647887324,0.6190476190476191,246,0,29,0.4482758620689655,0.9400961995124817,0.7083333333333334,0.53125,0.6979166666666666,257,0,28
11381,0.36585365853658536,0.9317129254341125,0.5346534653465347,0.2907801418439716,0.504950495049505,254,0,34,0.41025641025641024,0.9329383969306946,0.53,0.30935251798561153,0.5,250,0,33,0.3409090909090909,0.9318202137947083,0.5353535353535354,0.29411764705882354,0.5050505050505051,249,0,36,0.3488372093023256,0.9294641613960266,0.5277777777777778,0.2972972972972973,0.49074074074074076,257,0,36,0.14285714285714285,0.8918174505233765,0.47058823529411764,0.2066115702479339,0.4588235294117647,228,0,33
75202,0.3548387096774194,0.911782443523407,0.6666666666666666,0.41237113402061853,0.6521739130434783,170,0,21,0.25806451612903225,0.9002714157104492,0.640625,0.4,0.640625,168,0,18,0.4411764705882353,0.9369727969169617,0.5473684210526316,0.32413793103448274,0.5263157894736842,257,0,34,0.2727272727272727,0.9100175499916077,0.5833333333333334,0.30097087378640774,0.5833333333333334,173,0,22,0.45161290322580644,0.9290741682052612,0.4842105263157895,0.31496062992125984,0.4631578947368421,248,0,31
110646,0.3611111111111111,0.87189781665802,0.532608695652174,0.3277310924369748,0.4891304347826087,212,0,28,0.38235294117647056,0.8867708444595337,0.5730337078651685,0.30327868852459017,0.550561797752809,257,0,30,0.47058823529411764,0.9063711762428284,0.5922330097087378,0.41134751773049644,0.5825242718446602,257,0,32,0.38461538461538464,0.8973411321640015,0.5959595959595959,0.40875912408759124,0.5959595959595959,257,0,34,0.175,0.894107460975647,0.5444444444444444,0.32061068702290074,0.5111111111111111,257,2,32
69124,0.39473684210526316,0.9225344657897949,0.5151515151515151,0.2896551724137931,0.5050505050505051,257,0,31,0.3235294117647059,0.9101249575614929,0.6,0.3274336283185841,0.5875,207,0,24,0.5454545454545454,0.915732204914093,0.6046511627906976,0.37404580152671757,0.5930232558139535,231,0,28,0.25,0.9040524959564209,0.4742268041237113,0.23943661971830985,0.4536082474226804,245,0,26,0.15384615384615385,0.9002333879470825,0.5375,0.2831858407079646,0.525,194,0,21
53624,0.25,0.8898058533668518,0.7068965517241379,0.4852941176470588,0.7068965517241379,117,0,17,0.2631578947368421,0.9271887540817261,0.6428571428571429,0.5403225806451613,0.6326530612244898,222,0,33,0.15625,0.8990347385406494,0.640625,0.42168674698795183,0.640625,143,0,19,0.26666666666666666,0.899532675743103,0.6507936507936508,0.4177215189873418,0.6507936507936508,136,0,21,0.26666666666666666,0.8990074992179871,0.6779661016949152,0.4342105263157895,0.6779661016949152,122,0,18
124418,0.2903225806451613,0.9365105032920837,0.5257731958762887,0.32857142857142857,0.5051546391752577,243,0,25,0.1935483870967742,0.8869255781173706,0.5862068965517241,0.24324324324324326,0.5172413793103449,132,0,15,0.14285714285714285,0.9211455583572388,0.6363636363636364,0.34782608695652173,0.5909090909090909,176,0,16,0.21875,0.8973145484924316,0.5797101449275363,0.2736842105263158,0.5507246376811594,159,0,17,0.25,0.9116806983947754,0.575,0.256198347107438,0.55,207,0,20
105285,0.34285714285714286,0.9291989803314209,0.7127659574468085,0.45112781954887216,0.7021276595744681,257,0,30,0.21052631578947367,0.8982679843902588,0.5656565656565656,0.3188405797101449,0.5454545454545454,257,0,30,0.20588235294117646,0.8843804597854614,0.7301587301587301,0.49411764705882355,0.7142857142857143,160,0,17,0.24324324324324326,0.8811706900596619,0.6973684210526315,0.40384615384615385,0.6578947368421053,185,0,26,0.2647058823529412,0.880851686000824,0.6712328767123288,0.3627450980392157,0.6438356164383562,187,0,20
107204,0.22580645161290322,0.9261355400085449,0.5666666666666667,0.3484848484848485,0.5666666666666667,231,0,30,0.3,0.9428443312644958,0.6382978723404256,0.4153846153846154,0.6276595744680851,239,0,30,0.15625,0.925239622592926,0.5851063829787234,0.37593984962406013,0.5851063829787234,227,0,27,0.20588235294117646,0.9318763017654419,0.5934065934065934,0.44274809160305345,0.5934065934065934,226,0,30,0.2727272727272727,0.9334404468536377,0.5428571428571428,0.37254901960784315,0.5428571428571428,256,0,34
14391,0.2571428571428571,0.8895515203475952,0.5609756097560976,0.3275862068965517,0.5365853658536586,214,0,24,0.2571428571428571,0.8988757133483887,0.5730337078651685,0.3333333333333333,0.5730337078651685,247,0,25,0.41935483870967744,0.9153275489807129,0.6444444444444445,0.4172661870503597,0.6333333333333333,257,0,34,0.28205128205128205,0.9102925062179565,0.5869565217391305,0.3829787234042553,0.5869565217391305,257,0,33,0.3142857142857143,0.8997458815574646,0.5232558139534884,0.296875,0.5,231,0,26
130178,0.2222222222222222,0.9206184148788452,0.47368421052631576,0.2653061224489796,0.45263157894736844,242,0,26,0.2,0.8982715606689453,0.3829787234042553,0.1865671641791045,0.3617021276595745,221,0,25,0.3076923076923077,0.9287253618240356,0.5666666666666667,0.3515625,0.5555555555555556,214,0,24,0.25,0.909737765789032,0.5,0.29464285714285715,0.4868421052631579,185,0,20,0.2,0.9080207943916321,0.47435897435897434,0.2894736842105263,0.46153846153846156,183,0,19
17923,0.5,0.9265269041061401,0.6530612244897959,0.3443708609271523,0.6428571428571429,253,0,26,0.46153846153846156,0.9334551095962524,0.7040816326530612,0.3881578947368421,0.6632653061224489,257,0,25,0.3793103448275862,0.9199227094650269,0.6470588235294118,0.3509933774834437,0.6372549019607843,256,0,30,0.34615384615384615,0.9221557378768921,0.6265060240963856,0.36363636363636365,0.6024096385542169,224,0,23,0.2413793103448276,0.9117549657821655,0.5783132530120482,0.3333333333333333,0.5783132530120482,221,0,21
74357,0.3888888888888889,0.9062135815620422,0.5375,0.3047619047619048,0.525,200,0,30,0.5454545454545454,0.9311995506286621,0.6022727272727273,0.43548387096774194,0.6022727272727273,257,0,34,0.5714285714285714,0.9311057329177856,0.7261904761904762,0.4897959183673469,0.7142857142857143,178,0,23,0.48484848484848486,0.9038623571395874,0.6046511627906976,0.35714285714285715,0.5930232558139535,257,0,32,0.5806451612903226,0.9105254411697388,0.6923076923076923,0.4563106796116505,0.6923076923076923,257,0,33
93257,0.5238095238095238,0.9262478351593018,0.525,0.3142857142857143,0.5125,210,0,24,0.25806451612903225,0.9087914228439331,0.4117647058823529,0.2265625,0.38823529411764707,240,0,34,0.34782608695652173,0.9074568748474121,0.5757575757575758,0.29213483146067415,0.5757575757575758,182,0,19,0.35714285714285715,0.9136095643043518,0.42696629213483145,0.24369747899159663,0.4044943820224719,244,0,30,0.2608695652173913,0.9021878838539124,0.5689655172413793,0.32432432432432434,0.5689655172413793,143,0,16
53579,0.5172413793103449,0.8996587991714478,0.5172413793103449,0.3511450381679389,0.5057471264367817,229,0,31,0.3870967741935484,0.9159473180770874,0.5154639175257731,0.3088235294117647,0.5051546391752577,227,0,26,0.16666666666666666,0.8859574198722839,0.4838709677419355,0.24691358024691357,0.46774193548387094,142,0,14,0.0967741935483871,0.870812177658081,0.45,0.19718309859154928,0.43333333333333335,126,0,12,0.23529411764705882,0.9038383364677429,0.39759036144578314,0.2288135593220339,0.37349397590361444,210,0,22
2344,0.45,0.9510379433631897,0.6699029126213593,0.4740740740740741,0.6601941747572816,257,0,37,0.32432432432432434,0.918509840965271,0.5046728971962616,0.2635135135135135,0.4953271028037383,257,1,34,0.4117647058823529,0.9277771711349487,0.5619047619047619,0.34285714285714286,0.5428571428571428,257,0,34,0.5,0.9288125038146973,0.48598130841121495,0.2536231884057971,0.4672897196261682,257,0,37,0.32432432432432434,0.9116865992546082,0.4675324675324675,0.1891891891891892,0.44155844155844154,196,0,25
79564,0.36,0.9121959209442139,0.5555555555555556,0.3422818791946309,0.5555555555555556,256,0,39,0.30434782608695654,0.89116370677948,0.494949494949495,0.25735294117647056,0.47474747474747475,257,0,33,0.18,0.8873043060302734,0.47959183673469385,0.23484848484848486,0.46938775510204084,257,0,37,0.4090909090909091,0.9130945801734924,0.6428571428571429,0.43434343434343436,0.6428571428571429,202,0,30,0.38636363636363635,0.9131370186805725,0.627906976744186,0.39215686274509803,0.627906976744186,213,0,30
10106,0.3225806451612903,0.9019225835800171,0.5393258426966292,0.3046875,0.5393258426966292,257,0,30,0.3870967741935484,0.9214956164360046,0.6136363636363636,0.36885245901639346,0.6022727272727273,257,0,31,0.45161290322580644,0.9317131042480469,0.6764705882352942,0.46715328467153283,0.6666666666666666,257,0,27,0.28125,0.9171603322029114,0.6436781609195402,0.456,0.632183908045977,255,0,27,0.3225806451612903,0.9135484099388123,0.5957446808510638,0.3953488372093023,0.5851063829787234,256,0,30
39445,0.225,0.8785697221755981,0.44,0.21641791044776118,0.42,244,0,25,0.3157894736842105,0.8865440487861633,0.48936170212765956,0.2426470588235294,0.4787234042553192,257,0,30,0.4,0.883461594581604,0.4666666666666667,0.27692307692307694,0.4666666666666667,257,0,31,0.18604651162790697,0.8934446573257446,0.43434343434343436,0.2446043165467626,0.43434343434343436,257,0,35,0.07142857142857142,0.8740936517715454,0.3883495145631068,0.1597222222222222,0.3883495145631068,245,0,32
93124,0.2857142857142857,0.9310548901557922,0.62,0.39285714285714285,0.62,257,0,33,0.2972972972972973,0.935295581817627,0.5631067961165048,0.37681159420289856,0.5631067961165048,257,0,35,0.29411764705882354,0.9084584712982178,0.48484848484848486,0.26119402985074625,0.46464646464646464,257,0,30,0.20588235294117646,0.9217656254768372,0.5288461538461539,0.3006993006993007,0.49038461538461536,257,0,28,0.28125,0.9174615740776062,0.5402298850574713,0.3305084745762712,0.5287356321839081,256,0,28
24001,0.4117647058823529,0.9137985706329346,0.42592592592592593,0.26865671641791045,0.4166666666666667,220,0,31,0.3235294117647059,0.9056861400604248,0.37168141592920356,0.16312056737588654,0.36283185840707965,230,1,33,0.325,0.9052525162696838,0.41739130434782606,0.20945945945945946,0.391304347826087,249,0,39,0.35294117647058826,0.915575385093689,0.4716981132075472,0.2638888888888889,0.46226415094339623,257,0,33,0.32432432432432434,0.9072856307029724,0.44954128440366975,0.23841059602649006,0.44954128440366975,257,0,36
85556,0.3076923076923077,0.8805970549583435,0.5679012345679012,0.3113207547169811,0.5555555555555556,190,0,28,0.18604651162790697,0.866661548614502,0.5,0.1875,0.46511627906976744,257,0,33,0.25,0.880376935005188,0.5411764705882353,0.23893805309734514,0.5058823529411764,213,0,28,0.225,0.8836446404457092,0.47959183673469385,0.25,0.46938775510204084,229,0,26,0.09090909090909091,0.8549098968505859,0.484375,0.20987654320987653,0.421875,136,0,21
122427,0.23255813953488372,0.88811856508255,0.5862068965517241,0.2782608695652174,0.5287356321839081,187,0,27,0.24324324324324326,0.9016886949539185,0.6222222222222222,0.3,0.5777777777777777,212,0,26,0.4,0.9017845392227173,0.5833333333333334,0.328,0.5104166666666666,204,0,32,0.20930232558139536,0.8888376951217651,0.5930232558139535,0.2689075630252101,0.5348837209302325,190,0,26,0.23684210526315788,0.8779195547103882,0.5301204819277109,0.2636363636363636,0.4939759036144578,184,0,23
63385,0.34782608695652173,0.900954008102417,0.625,0.3559322033898305,0.625,106,0,12,0.2413793103448276,0.906470775604248,0.40229885057471265,0.16521739130434782,0.3793103448275862,186,0,23,0.34615384615384615,0.9017887711524963,0.410958904109589,0.1326530612244898,0.410958904109589,163,0,18,0.23076923076923078,0.9104721546173096,0.6410256410256411,0.25,0.6282051282051282,155,0,21,0.21875,0.9027174115180969,0.40229885057471265,0.15702479338842976,0.40229885057471265,200,0,28
7156,0.4375,0.9422383308410645,0.6973684210526315,0.5576923076923077,0.6973684210526315,170,0,21,0.26666666666666666,0.896019458770752,0.6666666666666666,0.417910447761194,0.6481481481481481,118,0,11,0.4666666666666667,0.944399893283844,0.7605633802816901,0.6421052631578947,0.7605633802816901,156,0,19,0.6428571428571429,0.947933554649353,0.8732394366197183,0.7272727272727273,0.8591549295774648,172,0,22,0.2777777777777778,0.9142093658447266,0.6103896103896104,0.3564356435643564,0.5844155844155844,161,0,16
71198,0.625,0.9318448305130005,0.7142857142857143,0.4897959183673469,0.6883116883116883,159,0,14,0.4444444444444444,0.9275843501091003,0.72,0.4948453608247423,0.6933333333333334,159,2,15,0.625,0.9214959144592285,0.704225352112676,0.4659090909090909,0.676056338028169,141,0,13,0.23529411764705882,0.9172681570053101,0.7424242424242424,0.47191011235955055,0.7121212121212122,145,5,13,0.35294117647058826,0.9109943509101868,0.6811594202898551,0.45348837209302323,0.6521739130434783,134,0,11
72061,0.5,0.9415948390960693,0.6597938144329897,0.41134751773049644,0.6391752577319587,257,0,34,0.52,0.9351819753646851,0.6019417475728155,0.3793103448275862,0.5825242718446602,255,0,34,0.28,0.8889453411102295,0.4691358024691358,0.26126126126126126,0.4691358024691358,185,2,20,0.4166666666666667,0.936298668384552,0.6419753086419753,0.41739130434782606,0.6049382716049383,219,0,24,0.25925925925925924,0.8891105055809021,0.5121951219512195,0.275,0.47560975609756095,238,2,26
117665,0.3548387096774194,0.8833213448524475,0.6666666666666666,0.38202247191011235,0.6521739130434783,161,0,18,0.36363636363636365,0.8853767514228821,0.6352941176470588,0.27102803738317754,0.6,195,1,21,0.375,0.8903135061264038,0.5888888888888889,0.2764227642276423,0.5666666666666667,238,0,29,0.21052631578947367,0.8812551498413086,0.6103896103896104,0.29357798165137616,0.5844155844155844,196,0,24,0.1891891891891892,0.8840622901916504,0.6615384615384615,0.32222222222222224,0.6461538461538462,171,0,22
122185,0.2857142857142857,0.9138278961181641,0.546875,0.3068181818181818,0.515625,152,0,22,0.34615384615384615,0.9131935834884644,0.5806451612903226,0.3218390804597701,0.5483870967741935,152,0,21,0.25,0.9227228164672852,0.5555555555555556,0.2916666666666667,0.5277777777777778,163,0,24,0.26666666666666666,0.9211698174476624,0.5625,0.29069767441860467,0.546875,149,0,22,0.28125,0.9051151871681213,0.49333333333333335,0.21875,0.4533333333333333,167,0,26
